train_id,priority,release_delay_min,track_id,from_station,to_station,from_name,to_name,start_min,end_min,duration_min,start_time,end_time
TRN0264,1,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,62,70,8,2025-09-24T11:35:49.592971,2025-09-24T11:43:49.592971
TRN0265,1,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,135,143,8,2025-09-24T12:48:49.592971,2025-09-24T12:56:49.592971
TRN0265,1,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,148,156,8,2025-09-24T13:01:49.592971,2025-09-24T13:09:49.592971
TRN0265,1,24,TRK0132,STN004,STN037,Ambala Cantt Jn,Chandigarh Jn,156,164,8,2025-09-24T13:09:49.592971,2025-09-24T13:17:49.592971
TRN0265,1,24,TRK0131,STN037,STN003,Chandigarh Jn,Amb Andaura,164,172,8,2025-09-24T13:17:49.592971,2025-09-24T13:25:49.592971
TRN0266,1,10,TRK0131,STN003,STN037,Amb Andaura,Chandigarh Jn,10,18,8,2025-09-24T10:43:49.592971,2025-09-24T10:51:49.592971
TRN0266,1,10,TRK0132,STN037,STN004,Chandigarh Jn,Ambala Cantt Jn,72,80,8,2025-09-24T11:45:49.592971,2025-09-24T11:53:49.592971
TRN0266,1,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,140,148,8,2025-09-24T12:53:49.592971,2025-09-24T13:01:49.592971
TRN0266,1,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,149,157,8,2025-09-24T13:02:49.592971,2025-09-24T13:10:49.592971
TRN0267,1,24,TRK0145,STN009,STN053,Anand Vihar Terminal,Ghaziabad Jn,24,32,8,2025-09-24T10:57:49.592971,2025-09-24T11:05:49.592971
TRN0267,1,24,TRK0157,STN053,STN063,Ghaziabad Jn,Haridwar Jn,32,40,8,2025-09-24T11:05:49.592971,2025-09-24T11:13:49.592971
TRN0267,1,24,TRK0156,STN063,STN041,Haridwar Jn,Dehradun,45,53,8,2025-09-24T11:18:49.592971,2025-09-24T11:26:49.592971
TRN0268,1,10,TRK0156,STN041,STN063,Dehradun,Haridwar Jn,100,110,10,2025-09-24T12:13:49.592971,2025-09-24T12:23:49.592971
TRN0268,1,10,TRK0157,STN063,STN053,Haridwar Jn,Ghaziabad Jn,110,120,10,2025-09-24T12:23:49.592971,2025-09-24T12:33:49.592971
TRN0268,1,10,TRK0145,STN053,STN009,Ghaziabad Jn,Anand Vihar Terminal,120,130,10,2025-09-24T12:33:49.592971,2025-09-24T12:43:49.592971
TRN0269,2,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,302,312,10,2025-09-24T15:35:49.592971,2025-09-24T15:45:49.592971
TRN0269,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,322,332,10,2025-09-24T15:55:49.592971,2025-09-24T16:05:49.592971
TRN0269,2,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,338,348,10,2025-09-24T16:11:49.592971,2025-09-24T16:21:49.592971
TRN0269,2,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,353,363,10,2025-09-24T16:26:49.592971,2025-09-24T16:36:49.592971
TRN0269,2,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,363,373,10,2025-09-24T16:36:49.592971,2025-09-24T16:46:49.592971
TRN0270,2,24,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,212,223,11,2025-09-24T14:05:49.592971,2025-09-24T14:16:49.592971
TRN0270,2,24,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,229,240,11,2025-09-24T14:22:49.592971,2025-09-24T14:33:49.592971
TRN0270,2,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,252,263,11,2025-09-24T14:45:49.592971,2025-09-24T14:56:49.592971
TRN0270,2,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,562,573,11,2025-09-24T19:55:49.592971,2025-09-24T20:06:49.592971
TRN0270,2,24,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,574,585,11,2025-09-24T20:07:49.592971,2025-09-24T20:18:49.592971
TRN0271,3,10,TRK0156,STN041,STN063,Dehradun,Haridwar Jn,136,146,10,2025-09-24T12:49:49.592971,2025-09-24T12:59:49.592971
TRN0271,3,10,TRK0210,STN063,STN123,Haridwar Jn,Saharanpur Jn,151,161,10,2025-09-24T13:04:49.592971,2025-09-24T13:14:49.592971
TRN0271,3,10,TRK0207,STN123,STN004,Saharanpur Jn,Ambala Cantt Jn,161,171,10,2025-09-24T13:14:49.592971,2025-09-24T13:24:49.592971
TRN0271,3,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,434,444,10,2025-09-24T17:47:49.592971,2025-09-24T17:57:49.592971
TRN0271,3,10,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,444,454,10,2025-09-24T17:57:49.592971,2025-09-24T18:07:49.592971
TRN0271,3,10,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,454,464,10,2025-09-24T18:07:49.592971,2025-09-24T18:17:49.592971
TRN0272,3,24,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,67,76,9,2025-09-24T11:40:49.592971,2025-09-24T11:49:49.592971
TRN0272,3,24,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,82,91,9,2025-09-24T11:55:49.592971,2025-09-24T12:04:49.592971
TRN0272,3,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,123,132,9,2025-09-24T12:36:49.592971,2025-09-24T12:45:49.592971
TRN0272,3,24,TRK0207,STN004,STN123,Ambala Cantt Jn,Saharanpur Jn,132,141,9,2025-09-24T12:45:49.592971,2025-09-24T12:54:49.592971
TRN0272,3,24,TRK0210,STN123,STN063,Saharanpur Jn,Haridwar Jn,142,151,9,2025-09-24T12:55:49.592971,2025-09-24T13:04:49.592971
TRN0272,3,24,TRK0156,STN063,STN041,Haridwar Jn,Dehradun,151,160,9,2025-09-24T13:04:49.592971,2025-09-24T13:13:49.592971
TRN0273,2,10,TRK0160,STN064,STN045,Hazrat Nizamuddin,Delhi Shahdara,10,19,9,2025-09-24T10:43:49.592971,2025-09-24T10:52:49.592971
TRN0273,2,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,402,411,9,2025-09-24T17:15:49.592971,2025-09-24T17:24:49.592971
TRN0274,2,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,78,86,8,2025-09-24T11:51:49.592971,2025-09-24T11:59:49.592971
TRN0274,2,24,TRK0160,STN045,STN064,Delhi Shahdara,Hazrat Nizamuddin,86,94,8,2025-09-24T11:59:49.592971,2025-09-24T12:07:49.592971
TRN0275,3,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,10,21,11,2025-09-24T10:43:49.592971,2025-09-24T10:54:49.592971
TRN0275,3,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,662,673,11,2025-09-24T21:35:49.592971,2025-09-24T21:46:49.592971
TRN0275,3,10,TRK0141,STN045,STN043,Delhi Shahdara,Delhi Junction,673,684,11,2025-09-24T21:46:49.592971,2025-09-24T21:57:49.592971
TRN0276,3,10,TRK0141,STN043,STN045,Delhi Junction,Delhi Shahdara,10,19,9,2025-09-24T10:43:49.592971,2025-09-24T10:52:49.592971
TRN0276,3,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,629,638,9,2025-09-24T21:02:49.592971,2025-09-24T21:11:49.592971
TRN0276,3,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,638,647,9,2025-09-24T21:11:49.592971,2025-09-24T21:20:49.592971
TRN0277,2,24,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,56,67,11,2025-09-24T11:29:49.592971,2025-09-24T11:40:49.592971
TRN0277,2,24,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,71,82,11,2025-09-24T11:44:49.592971,2025-09-24T11:55:49.592971
TRN0277,2,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,494,505,11,2025-09-24T18:47:49.592971,2025-09-24T18:58:49.592971
TRN0277,2,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,570,581,11,2025-09-24T20:03:49.592971,2025-09-24T20:14:49.592971
TRN0277,2,24,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,584,595,11,2025-09-24T20:17:49.592971,2025-09-24T20:28:49.592971
TRN0278,2,10,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,344,353,9,2025-09-24T16:17:49.592971,2025-09-24T16:26:49.592971
TRN0278,2,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,361,370,9,2025-09-24T16:34:49.592971,2025-09-24T16:43:49.592971
TRN0278,2,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,372,381,9,2025-09-24T16:45:49.592971,2025-09-24T16:54:49.592971
TRN0278,2,10,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,381,390,9,2025-09-24T16:54:49.592971,2025-09-24T17:03:49.592971
TRN0278,2,10,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,390,399,9,2025-09-24T17:03:49.592971,2025-09-24T17:12:49.592971
TRN0279,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,165,177,12,2025-09-24T13:18:49.592971,2025-09-24T13:30:49.592971
TRN0279,5,24,TRK0206,STN119,STN120,Rohtak Jn,Roorkee,177,189,12,2025-09-24T13:30:49.592971,2025-09-24T13:42:49.592971
TRN0280,5,21,TRK0206,STN120,STN119,Roorkee,Rohtak Jn,64,73,9,2025-09-24T11:37:49.592971,2025-09-24T11:46:49.592971
TRN0280,5,21,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,375,384,9,2025-09-24T16:48:49.592971,2025-09-24T16:57:49.592971
TRN0281,5,10,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,276,288,12,2025-09-24T15:09:49.592971,2025-09-24T15:21:49.592971
TRN0281,5,10,TRK0202,STN119,STN117,Rohtak Jn,Rewari Jn,288,300,12,2025-09-24T15:21:49.592971,2025-09-24T15:33:49.592971
TRN0282,5,10,TRK0202,STN117,STN119,Rewari Jn,Rohtak Jn,10,23,13,2025-09-24T10:43:49.592971,2025-09-24T10:56:49.592971
TRN0282,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,252,265,13,2025-09-24T14:45:49.592971,2025-09-24T14:58:49.592971
TRN0283,5,24,TRK0189,STN102,STN060,New Delhi,Hapur Jn,125,138,13,2025-09-24T12:38:49.592971,2025-09-24T12:51:49.592971
TRN0283,5,24,TRK0153,STN060,STN060,Hapur Jn,Hapur Jn,138,151,13,2025-09-24T12:51:49.592971,2025-09-24T13:04:49.592971
TRN0283,5,24,TRK0153,STN060,STN060,Hapur Jn,Hapur Jn,151,164,13,2025-09-24T13:04:49.592971,2025-09-24T13:17:49.592971
TRN0284,5,10,TRK0153,STN060,STN060,Hapur Jn,Hapur Jn,10,21,11,2025-09-24T10:43:49.592971,2025-09-24T10:54:49.592971
TRN0284,5,10,TRK0153,STN060,STN060,Hapur Jn,Hapur Jn,21,32,11,2025-09-24T10:54:49.592971,2025-09-24T11:05:49.592971
TRN0284,5,10,TRK0189,STN060,STN102,Hapur Jn,New Delhi,62,73,11,2025-09-24T11:35:49.592971,2025-09-24T11:46:49.592971
TRN0285,5,24,TRK0189,STN102,STN060,New Delhi,Hapur Jn,162,172,10,2025-09-24T13:15:49.592971,2025-09-24T13:25:49.592971
TRN0285,5,24,TRK0178,STN060,STN095,Hapur Jn,Meerut Cantt,172,182,10,2025-09-24T13:25:49.592971,2025-09-24T13:35:49.592971
TRN0286,5,10,TRK0178,STN095,STN060,Meerut Cantt,Hapur Jn,66,77,11,2025-09-24T11:39:49.592971,2025-09-24T11:50:49.592971
TRN0286,5,10,TRK0189,STN060,STN102,Hapur Jn,New Delhi,99,110,11,2025-09-24T12:12:49.592971,2025-09-24T12:23:49.592971
TRN0287,5,10,TRK0189,STN102,STN060,New Delhi,Hapur Jn,93,105,12,2025-09-24T12:06:49.592971,2025-09-24T12:18:49.592971
TRN0288,5,24,TRK0189,STN060,STN102,Hapur Jn,New Delhi,82,93,11,2025-09-24T11:55:49.592971,2025-09-24T12:06:49.592971
TRN0289,5,21,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,53,65,12,2025-09-24T11:26:49.592971,2025-09-24T11:38:49.592971
TRN0289,5,21,TRK0199,STN119,STN088,Rohtak Jn,Kurukshetra Jn,77,89,12,2025-09-24T11:50:49.592971,2025-09-24T12:02:49.592971
TRN0289,5,21,TRK0194,STN088,STN104,Kurukshetra Jn,Panipat Jn,90,102,12,2025-09-24T12:03:49.592971,2025-09-24T12:15:49.592971
TRN0290,5,24,TRK0194,STN104,STN088,Panipat Jn,Kurukshetra Jn,25,38,13,2025-09-24T10:58:49.592971,2025-09-24T11:11:49.592971
TRN0290,5,24,TRK0199,STN088,STN119,Kurukshetra Jn,Rohtak Jn,166,179,13,2025-09-24T13:19:49.592971,2025-09-24T13:32:49.592971
TRN0290,5,24,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,288,301,13,2025-09-24T15:21:49.592971,2025-09-24T15:34:49.592971
TRN0291,5,10,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,222,233,11,2025-09-24T14:15:49.592971,2025-09-24T14:26:49.592971
TRN0292,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,256,270,14,2025-09-24T14:49:49.592971,2025-09-24T15:03:49.592971
TRN0293,5,24,TRK0212,STN102,STN134,New Delhi,Sonipat Jn,86,100,14,2025-09-24T11:59:49.592971,2025-09-24T12:13:49.592971
TRN0294,5,10,TRK0212,STN134,STN102,Sonipat Jn,New Delhi,36,47,11,2025-09-24T11:09:49.592971,2025-09-24T11:20:49.592971
TRN0295,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,130,139,9,2025-09-24T12:43:49.592971,2025-09-24T12:52:49.592971
TRN0295,5,24,TRK0199,STN119,STN088,Rohtak Jn,Kurukshetra Jn,163,172,9,2025-09-24T13:16:49.592971,2025-09-24T13:25:49.592971
TRN0295,5,24,TRK0172,STN088,STN082,Kurukshetra Jn,Karnal,172,181,9,2025-09-24T13:25:49.592971,2025-09-24T13:34:49.592971
TRN0296,5,10,TRK0172,STN082,STN088,Karnal,Kurukshetra Jn,10,25,15,2025-09-24T10:43:49.592971,2025-09-24T10:58:49.592971
TRN0296,5,10,TRK0199,STN088,STN119,Kurukshetra Jn,Rohtak Jn,32,47,15,2025-09-24T11:05:49.592971,2025-09-24T11:20:49.592971
TRN0296,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,372,387,15,2025-09-24T16:45:49.592971,2025-09-24T17:00:49.592971
TRN0297,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,78,89,11,2025-09-24T11:51:49.592971,2025-09-24T12:02:49.592971
TRN0297,5,24,TRK0199,STN119,STN088,Rohtak Jn,Kurukshetra Jn,124,135,11,2025-09-24T12:37:49.592971,2025-09-24T12:48:49.592971
TRN0297,5,24,TRK0173,STN088,STN088,Kurukshetra Jn,Kurukshetra Jn,135,146,11,2025-09-24T12:48:49.592971,2025-09-24T12:59:49.592971
TRN0298,5,10,TRK0173,STN088,STN088,Kurukshetra Jn,Kurukshetra Jn,10,21,11,2025-09-24T10:43:49.592971,2025-09-24T10:54:49.592971
TRN0298,5,10,TRK0199,STN088,STN119,Kurukshetra Jn,Rohtak Jn,23,34,11,2025-09-24T10:56:49.592971,2025-09-24T11:07:49.592971
TRN0298,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,330,341,11,2025-09-24T16:03:49.592971,2025-09-24T16:14:49.592971
TRN0299,5,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,510,522,12,2025-09-24T19:03:49.592971,2025-09-24T19:15:49.592971
TRN0299,5,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,750,762,12,2025-09-24T23:03:49.592971,2025-09-24T23:15:49.592971
TRN0300,5,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,681,693,12,2025-09-24T21:54:49.592971,2025-09-24T22:06:49.592971
TRN0300,5,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,694,706,12,2025-09-24T22:07:49.592971,2025-09-24T22:19:49.592971
TRN0301,2,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,131,141,10,2025-09-24T12:44:49.592971,2025-09-24T12:54:49.592971
TRN0301,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,314,324,10,2025-09-24T15:47:49.592971,2025-09-24T15:57:49.592971
TRN0301,2,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,328,338,10,2025-09-24T16:01:49.592971,2025-09-24T16:11:49.592971
TRN0301,2,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,342,352,10,2025-09-24T16:15:49.592971,2025-09-24T16:25:49.592971
TRN0301,2,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,352,362,10,2025-09-24T16:25:49.592971,2025-09-24T16:35:49.592971
TRN0302,2,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,153,162,9,2025-09-24T13:06:49.592971,2025-09-24T13:15:49.592971
TRN0302,2,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,306,315,9,2025-09-24T15:39:49.592971,2025-09-24T15:48:49.592971
TRN0302,2,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,385,394,9,2025-09-24T16:58:49.592971,2025-09-24T17:07:49.592971
TRN0302,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,447,456,9,2025-09-24T18:00:49.592971,2025-09-24T18:09:49.592971
TRN0302,2,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,462,471,9,2025-09-24T18:15:49.592971,2025-09-24T18:24:49.592971
TRN0303,2,10,TRK0132,STN037,STN004,Chandigarh Jn,Ambala Cantt Jn,10,23,13,2025-09-24T10:43:49.592971,2025-09-24T10:56:49.592971
TRN0303,2,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,26,39,13,2025-09-24T10:59:49.592971,2025-09-24T11:12:49.592971
TRN0303,2,10,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,418,431,13,2025-09-24T17:31:49.592971,2025-09-24T17:44:49.592971
TRN0303,2,10,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,431,444,13,2025-09-24T17:44:49.592971,2025-09-24T17:57:49.592971
TRN0304,2,24,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,233,245,12,2025-09-24T14:26:49.592971,2025-09-24T14:38:49.592971
TRN0304,2,24,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,251,263,12,2025-09-24T14:44:49.592971,2025-09-24T14:56:49.592971
TRN0304,2,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,283,295,12,2025-09-24T15:16:49.592971,2025-09-24T15:28:49.592971
TRN0304,2,24,TRK0132,STN004,STN037,Ambala Cantt Jn,Chandigarh Jn,298,310,12,2025-09-24T15:31:49.592971,2025-09-24T15:43:49.592971
TRN0305,2,10,TRK0160,STN064,STN045,Hazrat Nizamuddin,Delhi Shahdara,10,19,9,2025-09-24T10:43:49.592971,2025-09-24T10:52:49.592971
TRN0305,2,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,395,404,9,2025-09-24T17:08:49.592971,2025-09-24T17:17:49.592971
TRN0306,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,540,550,10,2025-09-24T19:33:49.592971,2025-09-24T19:43:49.592971
TRN0306,2,10,TRK0160,STN045,STN064,Delhi Shahdara,Hazrat Nizamuddin,550,560,10,2025-09-24T19:43:49.592971,2025-09-24T19:53:49.592971
TRN0307,2,24,TRK0161,STN064,STN053,Hazrat Nizamuddin,Ghaziabad Jn,24,34,10,2025-09-24T10:57:49.592971,2025-09-24T11:07:49.592971
TRN0307,2,24,TRK0157,STN053,STN063,Ghaziabad Jn,Haridwar Jn,34,44,10,2025-09-24T11:07:49.592971,2025-09-24T11:17:49.592971
TRN0307,2,24,TRK0156,STN063,STN041,Haridwar Jn,Dehradun,53,63,10,2025-09-24T11:26:49.592971,2025-09-24T11:36:49.592971
TRN0308,2,21,TRK0156,STN041,STN063,Dehradun,Haridwar Jn,126,136,10,2025-09-24T12:39:49.592971,2025-09-24T12:49:49.592971
TRN0308,2,21,TRK0157,STN063,STN053,Haridwar Jn,Ghaziabad Jn,136,146,10,2025-09-24T12:49:49.592971,2025-09-24T12:59:49.592971
TRN0308,2,21,TRK0161,STN053,STN064,Ghaziabad Jn,Hazrat Nizamuddin,146,156,10,2025-09-24T12:59:49.592971,2025-09-24T13:09:49.592971
TRN0309,2,24,TRK0141,STN043,STN045,Delhi Junction,Delhi Shahdara,36,45,9,2025-09-24T11:09:49.592971,2025-09-24T11:18:49.592971
TRN0309,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,499,508,9,2025-09-24T18:52:49.592971,2025-09-24T19:01:49.592971
TRN0310,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,467,476,9,2025-09-24T18:20:49.592971,2025-09-24T18:29:49.592971
TRN0310,2,10,TRK0141,STN045,STN043,Delhi Shahdara,Delhi Junction,476,485,9,2025-09-24T18:29:49.592971,2025-09-24T18:38:49.592971
TRN0311,3,24,TRK0132,STN004,STN037,Ambala Cantt Jn,Chandigarh Jn,88,96,8,2025-09-24T12:01:49.592971,2025-09-24T12:09:49.592971
TRN0311,3,24,TRK0133,STN037,STN022,Chandigarh Jn,Batala Jn,96,104,8,2025-09-24T12:09:49.592971,2025-09-24T12:17:49.592971
TRN0312,3,10,TRK0133,STN022,STN037,Batala Jn,Chandigarh Jn,10,23,13,2025-09-24T10:43:49.592971,2025-09-24T10:56:49.592971
TRN0312,3,10,TRK0132,STN037,STN004,Chandigarh Jn,Ambala Cantt Jn,23,36,13,2025-09-24T10:56:49.592971,2025-09-24T11:09:49.592971
TRN0313,5,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,432,447,15,2025-09-24T17:45:49.592971,2025-09-24T18:00:49.592971
TRN0313,5,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,723,738,15,2025-09-24T22:36:49.592971,2025-09-24T22:51:49.592971
TRN0314,5,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,717,726,9,2025-09-24T22:30:49.592971,2025-09-24T22:39:49.592971
TRN0314,5,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,727,736,9,2025-09-24T22:40:49.592971,2025-09-24T22:49:49.592971
TRN0315,5,24,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,143,158,15,2025-09-24T12:56:49.592971,2025-09-24T13:11:49.592971
TRN0316,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,162,172,10,2025-09-24T13:15:49.592971,2025-09-24T13:25:49.592971
TRN0317,5,24,TRK0189,STN102,STN060,New Delhi,Hapur Jn,172,186,14,2025-09-24T13:25:49.592971,2025-09-24T13:39:49.592971
TRN0317,5,24,TRK0178,STN060,STN095,Hapur Jn,Meerut Cantt,186,200,14,2025-09-24T13:39:49.592971,2025-09-24T13:53:49.592971
TRN0318,5,10,TRK0178,STN095,STN060,Meerut Cantt,Hapur Jn,10,19,9,2025-09-24T10:43:49.592971,2025-09-24T10:52:49.592971
TRN0318,5,10,TRK0189,STN060,STN102,Hapur Jn,New Delhi,19,28,9,2025-09-24T10:52:49.592971,2025-09-24T11:01:49.592971
TRN0319,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,67,78,11,2025-09-24T11:40:49.592971,2025-09-24T11:51:49.592971
TRN0319,5,24,TRK0199,STN119,STN088,Rohtak Jn,Kurukshetra Jn,135,146,11,2025-09-24T12:48:49.592971,2025-09-24T12:59:49.592971
TRN0319,5,24,TRK0194,STN088,STN104,Kurukshetra Jn,Panipat Jn,146,157,11,2025-09-24T12:59:49.592971,2025-09-24T13:10:49.592971
TRN0320,5,10,TRK0194,STN104,STN088,Panipat Jn,Kurukshetra Jn,49,60,11,2025-09-24T11:22:49.592971,2025-09-24T11:33:49.592971
TRN0320,5,10,TRK0199,STN088,STN119,Kurukshetra Jn,Rohtak Jn,89,100,11,2025-09-24T12:02:49.592971,2025-09-24T12:13:49.592971
TRN0320,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,297,308,11,2025-09-24T15:30:49.592971,2025-09-24T15:41:49.592971
TRN0321,5,24,TRK0189,STN102,STN060,New Delhi,Hapur Jn,188,199,11,2025-09-24T13:41:49.592971,2025-09-24T13:52:49.592971
TRN0322,5,10,TRK0189,STN060,STN102,Hapur Jn,New Delhi,10,21,11,2025-09-24T10:43:49.592971,2025-09-24T10:54:49.592971
TRN0323,5,24,TRK0212,STN102,STN134,New Delhi,Sonipat Jn,35,46,11,2025-09-24T11:08:49.592971,2025-09-24T11:19:49.592971
TRN0324,5,10,TRK0212,STN134,STN102,Sonipat Jn,New Delhi,106,121,15,2025-09-24T12:19:49.592971,2025-09-24T12:34:49.592971
TRN0325,5,24,TRK0212,STN102,STN134,New Delhi,Sonipat Jn,100,115,15,2025-09-24T12:13:49.592971,2025-09-24T12:28:49.592971
TRN0326,5,10,TRK0212,STN134,STN102,Sonipat Jn,New Delhi,91,106,15,2025-09-24T12:04:49.592971,2025-09-24T12:19:49.592971
TRN0327,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,55,67,12,2025-09-24T11:28:49.592971,2025-09-24T11:40:49.592971
TRN0327,5,24,TRK0199,STN119,STN088,Rohtak Jn,Kurukshetra Jn,101,113,12,2025-09-24T12:14:49.592971,2025-09-24T12:26:49.592971
TRN0327,5,24,TRK0194,STN088,STN104,Kurukshetra Jn,Panipat Jn,113,125,12,2025-09-24T12:26:49.592971,2025-09-24T12:38:49.592971
TRN0328,5,10,TRK0194,STN104,STN088,Panipat Jn,Kurukshetra Jn,55,65,10,2025-09-24T11:28:49.592971,2025-09-24T11:38:49.592971
TRN0328,5,10,TRK0199,STN088,STN119,Kurukshetra Jn,Rohtak Jn,153,163,10,2025-09-24T13:06:49.592971,2025-09-24T13:16:49.592971
TRN0328,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,352,362,10,2025-09-24T16:25:49.592971,2025-09-24T16:35:49.592971
TRN0329,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,207,216,9,2025-09-24T14:00:49.592971,2025-09-24T14:09:49.592971
TRN0329,5,24,TRK0206,STN119,STN120,Rohtak Jn,Roorkee,216,225,9,2025-09-24T14:09:49.592971,2025-09-24T14:18:49.592971
TRN0330,5,10,TRK0206,STN120,STN119,Roorkee,Rohtak Jn,10,21,11,2025-09-24T10:43:49.592971,2025-09-24T10:54:49.592971
TRN0330,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,308,319,11,2025-09-24T15:41:49.592971,2025-09-24T15:52:49.592971
TRN0331,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,321,334,13,2025-09-24T15:54:49.592971,2025-09-24T16:07:49.592971
